 TIME Hg_DryDep Hg_WetDep Hg_AerDep HgBr_aq HgBr2_aq HgBrOH_aq HgBrCl_aq HgBrNO2_aq HgBrHO2_aq HgBrO_aq HgOH_aq HgOHOH_aq HgOHCl_aq HgOHNO2_aq HgOHNO2 HgOHHO2_aq HgOHO_aq HgCl_aq HgCl2_aq HgClNO2_aq HgClHO2_aq HgClO_aq HgOHO HgClNO2 HgBrNO2 HgOHHO2 HgCl2 HgOHOH HgBr2 HgBrO HgClO HgClHO2 HgBrHO2 HgBrCl HgOHCl HgBrOH Br2 Cl HgOH HgCl HgBr OH NO Br HO2 BrO Hg O3 NO2 HgII(pg/m3) Hg_dep(kg/m-2/s-1) BrY
  0.1098333333333333E+02   0.2027678515667039E-07   0.5069196309693923E-07   0.1267817081280452E-08   0.1691870737317405E-08   0.2066961039984415E-07   0.5668223109644300E-08   0.4040671615279596E-12   0.1271212231783776E-08   0.1159570042742751E-10   0.3248670090325558E-08   0.2036286102339655E-08   0.1186677649028251E-08   0.2099715590656768E-08   0.1536758912328542E-08   0.8257533305816273E-08   0.1340721568313259E-10   0.1479157155514433E-08   0.2712166932299512E-12   0.4257733477653928E-16   0.1030027532294168E-12   0.0000000000000000E+00   0.1973729648231136E-12   0.1050557724611849E-07   0.1621269697737917E-12   0.8153682057683216E-08   0.1218848464296111E-09   0.4623188954000196E-15   0.6970371900045810E-08   0.2901064093479930E-06   0.2719371924338535E-07   0.1191499054986541E-12   0.0000000000000000E+00   0.1203387911168261E-09   0.4192492822919174E-11   0.9688386098780879E-08   0.3978787021918400E-07   0.5201026394280402E-01   0.1820933411644506E-03   0.1395743813724092E-07   0.1580743733927841E-12   0.1377820853070715E-07   0.1282456333231327E-01   0.4552333644112887E+01   0.2198673885995861E+01   0.4972980691725369E+00   0.5462800372935464E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.3818672939543970E-02   0.1777019507238296E+01   0.1006746382543777E+02
  0.1198333333333333E+02   0.2822150271084615E-07   0.7055375706280402E-07   0.1941682250966593E-08   0.2226020612235789E-08   0.3091911826829766E-07   0.7105962477210401E-08   0.5569883729936750E-12   0.1545035877502393E-08   0.1624573764310650E-10   0.4273939223939765E-08   0.2642745002574785E-08   0.1466282327041268E-08   0.2444990087753237E-08   0.1840619211885088E-08   0.8728361150771904E-08   0.1852849140989296E-10   0.1919690767888282E-08   0.3281172343304181E-12   0.6143927332997503E-16   0.1144655233761824E-12   0.0000000000000000E+00   0.2387503913614243E-12   0.1170811485603080E-07   0.1579696757099311E-12   0.8706674734507980E-08   0.1443422090585014E-09   0.5828884746758326E-15   0.7533506312554614E-08   0.3509507713552338E-06   0.3061359327186917E-07   0.1281903176903567E-12   0.0000000000000000E+00   0.1439653613924834E-09   0.4775365161130784E-11   0.9756869015136658E-08   0.4343909189167033E-07   0.5662736071429821E-01   0.1954861810854573E-03   0.1555506229282219E-07   0.1701141923917512E-12   0.1551224736682958E-07   0.1476462798665677E-01   0.4887154650596344E+01   0.2480673053192498E+01   0.5488648474805394E+00   0.5864585580715612E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.4479267839225502E-02   0.2477636773805572E+01   0.1125196406636494E+02
  0.1298333333333333E+02   0.3688338478849599E-07   0.9220846234461392E-07   0.2840569049240594E-08   0.2775462274918934E-08   0.4225623530576460E-07   0.8570152929789673E-08   0.7204432887396347E-12   0.1821907013204939E-08   0.2131425588658337E-10   0.5328531195399535E-08   0.3264824531280347E-08   0.1750237930302929E-08   0.2787402212194382E-08   0.2146972100690606E-08   0.8888566344346266E-08   0.2409545004616981E-10   0.2371572177864381E-08   0.3855697201786503E-12   0.8422365992322619E-16   0.1258303795906033E-12   0.0000000000000000E+00   0.2805276010240497E-12   0.1212641936918441E-07   0.1562494298062579E-12   0.8892504653288758E-08   0.1559900169724491E-09   0.6887421973466875E-15   0.7726934619174105E-08   0.3767275173521765E-06   0.3179928218894249E-07   0.1312835838330398E-12   0.0000000000000000E+00   0.1560384414778285E-09   0.5014155443372599E-11   0.9785305257207054E-08   0.4468401656539135E-07   0.5821453243439486E-01   0.2000064036790252E-03   0.1611079725401744E-07   0.1742359261797292E-12   0.1611349556646505E-07   0.1575148311547117E-01   0.5000160218290300E+01   0.2578604644497553E+01   0.5796432685666244E+00   0.6000192261948360E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.4749864820690181E-02   0.3245537438085822E+01   0.1199496406404911E+02
  0.1398333333333333E+02   0.4544813543957153E-07   0.1136203390590041E-06   0.3969925406812915E-08   0.3293987105238136E-08   0.5339889290214096E-07   0.9968009733906846E-08   0.8813578820001732E-12   0.2088670094602802E-08   0.2629689454359626E-10   0.6323817568967705E-08   0.3854767796268549E-08   0.2022656626495108E-08   0.3126056380529265E-08   0.2443589007254856E-08   0.8720623861663625E-08   0.2959490373826859E-10   0.2800110625379554E-08   0.4408638550235971E-12   0.1100731259568733E-15   0.1369991894830165E-12   0.0000000000000000E+00   0.3207371046760391E-12   0.1167156088222926E-07   0.1583028464648828E-12   0.8686150382132081E-08   0.1537418632916416E-09   0.7667268085026434E-15   0.7519698634382335E-08   0.3605954602010337E-06   0.3047257543880174E-07   0.1284660608089158E-12   0.0000000000000000E+00   0.1531129908229280E-09   0.4871542695964792E-11   0.9805717465170210E-08   0.4329501253540957E-07   0.5647673310085499E-01   0.1948972333397600E-03   0.1550649858847946E-07   0.1704806941537247E-12   0.1544073403428399E-07   0.1554420965875365E-01   0.4872430956581958E+01   0.2468958016472931E+01   0.5854649357586916E+00   0.5846917147898351E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.4561480615020553E-02   0.4010744637672559E+01   0.1218304937123201E+02
  0.1498333333333333E+02   0.5316535524261866E-07   0.1329133886447433E-06   0.5313017659628799E-08   0.3741489782276503E-08   0.6317493203974804E-07   0.1121643482737263E-07   0.1027805967561081E-11   0.2333206657743556E-08   0.3069981931559302E-10   0.7182864384820277E-08   0.4370450322696029E-08   0.2269077450252585E-08   0.3460938741887854E-08   0.2719009438268958E-08   0.8243195718952227E-08   0.3451654872750181E-10   0.3174706557787970E-08   0.4915416695049652E-12   0.1377789180858018E-15   0.1478848250168757E-12   0.0000000000000000E+00   0.3575942711032530E-12   0.1044017735040736E-07   0.1637933698565549E-12   0.8115828121103647E-08   0.1382403274895647E-09   0.8100514413328722E-15   0.6945031483859896E-08   0.3098200204829855E-06   0.2694480981838337E-07   0.1202508602539130E-12   0.0000000000000000E+00   0.1360853324087579E-09   0.4401187586150839E-11   0.9834079946301615E-08   0.3952659191968534E-07   0.5174727054059920E-01   0.1810128050573685E-03   0.1387055113683454E-07   0.1595356131302785E-12   0.1365199699419936E-07   0.1419647854031344E-01   0.4525320240753416E+01   0.2178048983098158E+01   0.5656385242859328E+00   0.5430384288904099E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.3988164267228977E-02   0.4708237334055973E+01   0.1181428479502006E+02
  0.1598333333333333E+02   0.5955372294511042E-07   0.1488843079656425E-06   0.6835977387507646E-08   0.4092624791841657E-08   0.7086514062435626E-07   0.1225630722221031E-07   0.1151548692138661E-11   0.2546005886835277E-08   0.3417990537661747E-10   0.7857024554331231E-08   0.4783730663862116E-08   0.2478677995878844E-08   0.3792503324235582E-08   0.2963769132859345E-08   0.7507826834400522E-08   0.3848867364506515E-10   0.3474917595932761E-08   0.5357257539504116E-12   0.1660438483731691E-15   0.1584195612470522E-12   0.0000000000000000E+00   0.3897351500922439E-12   0.8681081220877213E-08   0.1723669594323449E-12   0.7256560808582055E-08   0.1135609229106471E-09   0.8193695249031649E-15   0.6091554864545879E-08   0.2414567128320314E-06   0.2199722951498039E-07   0.1076426303211384E-12   0.0000000000000000E+00   0.1097459843933225E-09   0.3725546603712131E-11   0.9879705763851063E-08   0.3403741900511222E-07   0.4487746678996470E-01   0.1605609838050028E-03   0.1153350480055312E-07   0.1427459200922249E-12   0.1114375942062542E-07   0.1203149059233774E-01   0.4014024696527864E+01   0.1771630534502184E+01   0.5230703845374963E+00   0.4816829635833437E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.3205459232663607E-02   0.5295740604137209E+01   0.1099784524789998E+02
  0.1698333333333333E+02   0.6447057213784514E-07   0.1611764309972527E-06   0.8496710559449838E-08   0.4340129018354979E-08   0.7630687247923108E-07   0.1305975030232641E-07   0.1249093437232861E-11   0.2721125809267961E-08   0.3661582061016411E-10   0.8332319825749865E-08   0.5084213318671134E-08   0.2645547735498280E-08   0.4121464294791116E-08   0.3171230292925388E-08   0.6588616557418173E-08   0.4135476132059534E-10   0.3693192031414658E-08   0.5723069239410788E-12   0.1937234463737772E-15   0.1685594094589654E-12   0.0000000000000000E+00   0.4163526826662702E-12   0.6712438553512625E-08   0.1843729059321207E-12   0.6212448387643357E-08   0.8545980999725146E-10   0.8009792640971573E-15   0.5079877449777184E-08   0.1735196514592029E-06   0.1659550276636408E-07   0.9202408068670335E-13   0.0000000000000000E+00   0.8057117551024871E-10   0.2987722819212297E-11   0.9947111026015429E-08   0.2769377744283496E-07   0.3696470269059716E-01   0.1364587511109877E-03   0.8918051086018536E-08   0.1219587799418140E-12   0.8405893672168230E-08   0.9508471534376155E-02   0.3411468863955645E+01   0.1330296578856079E+01   0.4636378610663296E+00   0.4093762636746773E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.2403944562099842E-02   0.5759935356885873E+01   0.9912656935242286E+01
  0.1798333333333333E+02   0.6804649294392220E-07   0.1701162330486439E-06   0.1025370867662201E-07   0.4492398517631646E-08   0.7976735347296833E-07   0.1362899613026188E-07   0.1321171937832113E-11   0.2856382693632845E-08   0.3808785972366073E-10   0.8624814424305456E-08   0.5277761811281711E-08   0.2768759436395832E-08   0.4448539177988597E-08   0.3337874821940907E-08   0.5566679178240386E-08   0.4316579776873556E-10   0.3833788826565977E-08   0.6009512624916081E-12   0.2199687829616266E-15   0.1782805095202870E-12   0.0000000000000000E+00   0.4372021900167062E-12   0.4827608021445378E-08   0.1980113821170662E-12   0.5092802796934716E-08   0.5913454235819445E-10   0.7635246699332934E-15   0.4033072986249623E-08   0.1177935544668559E-06   0.1158270078897400E-07   0.7492724478990675E-13   0.0000000000000000E+00   0.5409599411513683E-10   0.2303772824245024E-11   0.1003199725719059E-07   0.2133624459544240E-07   0.2903346683803365E-01   0.1115532184088245E-03   0.6413928867283121E-08   0.9922395020525801E-13   0.5865808297011504E-08   0.7056839234699349E-02   0.2788830530672396E+01   0.9234415480133552E+00   0.3948500703674844E+00   0.3346596636806876E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.1716350093039385E-02   0.6111044292862029E+01   0.8746158814209275E+01
  0.1898333333333333E+02   0.7055579596403002E-07   0.1763894906243144E-06   0.1207188879865678E-07   0.4567499454898707E-08   0.8171722276613537E-07   0.1398892204757016E-07   0.1371267082554891E-11   0.2952924534941337E-08   0.3879678698866480E-10   0.8769145212656387E-08   0.5381357374210902E-08   0.2851447835884002E-08   0.4774002968743514E-08   0.3463165717342657E-08   0.4519705286894143E-08   0.4410963321316838E-10   0.3909043009416737E-08   0.6219582020083509E-12   0.2442530569918162E-15   0.1875613751532112E-12   0.0000000000000000E+00   0.4524988949377682E-12   0.3229080139103256E-08   0.2116515133736011E-12   0.3994951203252263E-08   0.3779205264127730E-10   0.7151851585231024E-15   0.3051996315268434E-08   0.7801877508857091E-07   0.7486577295630875E-08   0.5787213362887085E-13   0.0000000000000000E+00   0.3340362786268769E-10   0.1738770049841813E-11   0.1011520994655519E-07   0.1560199197188818E-07   0.2182413711187534E-01   0.8802909487225643E-04   0.4290162641033540E-08   0.7656769299308437E-13   0.3790778205307343E-08   0.4960740185453514E-02   0.2200727427401461E+01   0.5934521388718719E+00   0.3242312414690356E+00   0.2640872912881754E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.1195300710831829E-02   0.6371822514520228E+01   0.7643542326049812E+01
  0.1998333333333333E+02   0.7229860863239061E-07   0.1807465223128594E-06   0.1392479692512427E-07   0.4586716456804782E-08   0.8263558202568179E-07   0.1417741794821178E-07   0.1404010846871749E-11   0.3014574469844836E-08   0.3897456573712412E-10   0.8806150419543965E-08   0.5416973651804237E-08   0.2899468319867850E-08   0.5097108316010749E-08   0.3549309520191038E-08   0.3519892805817701E-08   0.4442411825511928E-10   0.3934916245739628E-08   0.6360676702133130E-12   0.2663220664507666E-15   0.1963613633406118E-12   0.0000000000000000E+00   0.4627784429514883E-12   0.2010776877350699E-08   0.2235648778623476E-12   0.2997894769477864E-08   0.2244835739261271E-10   0.6622069837324413E-15   0.2205279642362620E-08   0.5235809924879720E-07   0.4493149952794845E-08   0.4224099354120993E-13   0.0000000000000000E+00   0.1912055958581317E-10   0.1310307292827384E-11   0.1016124422081068E-07   0.1086507824651933E-07   0.1575407389977356E-01   0.6723983818849680E-04   0.2671540227110558E-08   0.5582591802076078E-13   0.2274739386298739E-08   0.3336949953484960E-02   0.1680995997177951E+01   0.3541635816921002E+00   0.2580067251744361E+00   0.2017195196613541E+01   0.2679999917745590E-01   0.1000000000000000E+05   0.5000000000000000E+01   0.8338609685049511E-03   0.6567460225611208E+01   0.6688117710241175E+01
